date_,Geography,Variable,Value
2004-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,916600.0
2004-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,919800.0
2004-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,927800.0
2004-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,926600.0
2004-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,908400.0
2004-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,925000.0
2004-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,935400.0
2004-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,943000.0
2004-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,945400.0
2004-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,945000.0
2005-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,926200.0
2005-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,930700.0
2005-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,938000.0
2005-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,944800.0
2005-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,950200.0
2005-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,946600.0
2005-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,930000.0
2005-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,948100.0
2005-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,959900.0
2005-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,969300.0
2005-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,971500.0
2005-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,971900.0
2006-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,961700.0
2006-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,965200.0
2006-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,974999.999999999
2006-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,985400.0
2006-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,992700.0
2006-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,986200.0
2006-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,970500.0
2006-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,992300.0
2006-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1003400.0
2006-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1012400.0
2006-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1019800.0
2006-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1021100.0
2007-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1002100.0
2007-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1008000.0
2007-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1019100.0
2007-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1019700.0
2007-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1028100.0
2007-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1023800.0
2007-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1001600.0
2007-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1025900.0
2007-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1033400.0
2007-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1041300.0
2007-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1045100.0
2007-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1047100.0
2008-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1019200.0
2008-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1025600.0
2008-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1031800.0
2008-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1028700.0
2008-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1034300.0
2008-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1026300.0
2008-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,999500.0
2008-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1021300.0
2008-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1026600.0
2008-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1023200.0
2008-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1016700.0
2008-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1013500.0
2009-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,976500.0
2009-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,974700.0
2009-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,972600.0
2009-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,965500.0
2009-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,967400.0
2009-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,957700.0
2009-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,932200.0
2009-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,952000.0
2009-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,954100.0
2009-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,953700.0
2009-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,954700.0
2009-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,954400.0
2010-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,935900.0
2010-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,938600.0
2010-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,948100.0
2010-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,955300.0
2010-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,965300.0
2010-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,956200.0
2010-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,933900.0
2010-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,955600.0
2010-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,959700.0
2010-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,971500.0
2010-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,975500.0
2010-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,976200.0
2011-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,954100.0
2011-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,964500.0
2011-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,972800.0
2011-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,978600.0
2011-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,982500.0
2011-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,977000.0
2011-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,956400.0
2011-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,980700.0
2011-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,985700.0
2011-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,991100.0
2011-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,998400.0
2011-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,998900.0
2012-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,983900.0
2012-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,989300.0
2012-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1000700.0
2012-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1005000.0
2012-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1014400.0
2012-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1003200.0
2012-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,984100.0
2012-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1005500.0
2012-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1011600.0
2012-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1022200.0
2012-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1028400.0
2012-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1029900.0
2013-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1008200.0
2013-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1015100.0
2013-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1023300.0
2013-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1028800.0
2013-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1036400.0
2013-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1026100.0
2013-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1009800.0
2013-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1030000.0
2013-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1035600.0
2013-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1049800.0
2013-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1057100.0
2013-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1060600.0
2014-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1043400.0
2014-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1042300.0
2014-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1056300.0
2014-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1065000.0
2014-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1074800.0
2014-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1067700.0
2014-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1050000.0
2014-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1068600.0
2014-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1075700.0
2014-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1091700.0
2014-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1097800.0
2014-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1102900.0
2015-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1082700.0
2015-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1090200.0
2015-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1096100.0
2015-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1103400.0
2015-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1116500.0
2015-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1115000.0
2015-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1096900.0
2015-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1112300.0
2015-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1117600.0
2015-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1134600.0
2015-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1141400.0
2015-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1147900.0
2016-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1125200.0
2016-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1130500.0
2016-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1139900.0
2016-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1149900.0
2016-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1155200.0
2016-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1152500.0
2016-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1139500.0
2016-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1152700.0
2016-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1163200.0
2016-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1171700.0
2016-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1176800.0
2016-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1178700.0
2017-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1159100.0
2017-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1165100.0
2017-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1174200.0
2017-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1177500.0
2017-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1187399.99999999
2017-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1188200.0
2017-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1170900.0
2017-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1186700.0
2017-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1191000.0
2017-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1199600.0
2017-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1204400.0
2017-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1206000.0
2018-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1186900.0
2018-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1194700.0
2018-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1202400.0
2018-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1206600.0
2018-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1215700.0
2018-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1216700.0
2018-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1203300.0
2018-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1217700.0
2018-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1218600.0
2018-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1232700.0
2018-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1237800.0
2018-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1236900.0
2019-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1222800.0
2019-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1228300.0
2019-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1235400.0
2019-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1238400.0
2019-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1245700.0
2019-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1248600.0
2019-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1234500.0
2019-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1251300.0
2019-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1251100.0
2019-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1261800.0
2019-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1270200.0
2019-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1269400.0
2020-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1255700.0
2020-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1261200.0
2020-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1257500.0
2020-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1111600.0
2020-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1140300.0
2020-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1177500.0
2020-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1179700.0
2020-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1199900.0
2020-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1207400.0
2020-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1234900.0
2020-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1244600.0
2020-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1249400.0
2021-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1226200.0
2021-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1232200.0
2021-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1239100.0
2021-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1246000.0
2021-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1255500.0
2021-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1253400.0
2021-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1250200.0
2021-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1257500.0
2021-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1257200.0
2021-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1283100.0
2021-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1293300.0
2021-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1298800.0
2022-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1275300.0
2022-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1292000.0
2022-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1300100.0
2022-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1309100.0
2022-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1318500.0
2022-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1318800.0
2022-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1312400.0
2022-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1323400.0
2022-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1323200.0
2022-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1331400.0
2022-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1338000.0
2022-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1340700.0
2023-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1326400.0
2023-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1332500.0
2023-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1337800.0
2023-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1343800.0
2023-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1354600.0
2023-06-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1361300.0
2023-07-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1347300.0
2023-08-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1357200.0
2023-09-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1355400.0
2023-10-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1361100.0
2023-11-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1368800.0
2023-12-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1366300.0
2024-01-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1342100.0
2024-02-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1351200.0
2024-03-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1355100.0
2024-04-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1362700.0
2024-05-01,"Charlotte-Concord-Gastonia, NC-SC Metro Area",Total,1374000.0
2000-01-01,"Cincinnati, OH-KY-IN Metro Area",Total,992400.0
2000-02-01,"Cincinnati, OH-KY-IN Metro Area",Total,998700.0
2000-03-01,"Cincinnati, OH-KY-IN Metro Area",Total,1008700.0
2000-04-01,"Cincinnati, OH-KY-IN Metro Area",Total,1012400.0
2000-05-01,"Cincinnati, OH-KY-IN Metro Area",Total,1022200.0
2000-06-01,"Cincinnati, OH-KY-IN Metro Area",Total,1024200.0
2000-07-01,"Cincinnati, OH-KY-IN Metro Area",Total,1013800.0
2000-08-01,"Cincinnati, OH-KY-IN Metro Area",Total,1014900.0
2000-09-01,"Cincinnati, OH-KY-IN Metro Area",Total,1017400.0
2000-10-01,"Cincinnati, OH-KY-IN Metro Area",Total,1019300.0
2000-11-01,"Cincinnati, OH-KY-IN Metro Area",Total,1022400.0
2000-12-01,"Cincinnati, OH-KY-IN Metro Area",Total,1027100.0
2001-01-01,"Cincinnati, OH-KY-IN Metro Area",Total,995300.0
2001-02-01,"Cincinnati, OH-KY-IN Metro Area",Total,998699.999999999
2001-03-01,"Cincinnati, OH-KY-IN Metro Area",Total,1005900.0
2001-04-01,"Cincinnati, OH-KY-IN Metro Area",Total,1007400.0
2001-05-01,"Cincinnati, OH-KY-IN Metro Area",Total,1014700.0
2001-06-01,"Cincinnati, OH-KY-IN Metro Area",Total,1017200.0
2001-07-01,"Cincinnati, OH-KY-IN Metro Area",Total,1007400.0
2001-08-01,"Cincinnati, OH-KY-IN Metro Area",Total,1010000.0
2001-09-01,"Cincinnati, OH-KY-IN Metro Area",Total,1010000.0
2001-10-01,"Cincinnati, OH-KY-IN Metro Area",Total,1011600.0
2001-11-01,"Cincinnati, OH-KY-IN Metro Area",Total,1011799.999999999
2001-12-01,"Cincinnati, OH-KY-IN Metro Area",Total,1012800.0
2002-01-01,"Cincinnati, OH-KY-IN Metro Area",Total,985400.0
2002-02-01,"Cincinnati, OH-KY-IN Metro Area",Total,988500.0
2002-03-01,"Cincinnati, OH-KY-IN Metro Area",Total,995800.0
2002-04-01,"Cincinnati, OH-KY-IN Metro Area",Total,1001300.0
2002-05-01,"Cincinnati, OH-KY-IN Metro Area",Total,1010300.0
2002-06-01,"Cincinnati, OH-KY-IN Metro Area",Total,1011300.0
2002-07-01,"Cincinnati, OH-KY-IN Metro Area",Total,1006200.0
2002-08-01,"Cincinnati, OH-KY-IN Metro Area",Total,1009800.0
2002-09-01,"Cincinnati, OH-KY-IN Metro Area",Total,1011500.0
2002-10-01,"Cincinnati, OH-KY-IN Metro Area",Total,1012600.0
2002-11-01,"Cincinnati, OH-KY-IN Metro Area",Total,1016700.0
2002-12-01,"Cincinnati, OH-KY-IN Metro Area",Total,1018900.0
